UniqueID	C3	C4	C6	C7	C8	H2	H3	H4	H6	H7
Gene_2710	4.98087970662493	5.28266099028372	5.02247042997424	5.08707372613738	5.41918821461811	5.22145007091397	5.54986422119396	5.20647335895658	5.26836786074084	5.35042958709604
Gene_2711	6.15865374290589	6.49647442187158	6.36240469842621	6.69023008038848	6.58172113504209	6.35358195579818	6.31816906155497	6.12294365790399	6.27992749052036	6.06340083971499
Gene_2712	9.86352772639638	10.0916392546742	10.1367143625121	10.0403723535887	10.0709392755935	9.87631970684429	9.97694341077232	9.78643905994019	9.73338380823324	9.8855986658115
Gene_2713	10.1331281285752	10.4202993739547	10.3083959578578	10.3519268934387	10.2357151694126	10.4173156627663	10.2247056930368	10.1932449523077	10.0769360460393	10.2394011213317
Gene_2714	5.81425976949444	5.94851945099676	5.68284011744044	5.69103754262053	6.16968181146589	6.28075224105954	6.17632699762521	5.98592801766228	5.85026757353908	6.01848264568276
Gene_2715	12.0967276624058	12.156132821566	12.1907335781673	12.1832350570811	12.2315290704682	12.0647164166751	12.1037016229244	12.0161168103586	12.1464270835622	12.0534918988258
Gene_2716	4.90111452463759	4.90849915827166	5.17654935991693	4.32233627729557	4.61145429801919	4.96596944128092	4.55610619236851	4.85374725579483	5.68375717497079	4.58496691856446
Gene_2717	9.1051584524473	9.11210412338697	9.12489112631184	8.53042843036019	8.80987880798807	8.92102944793666	9.2082649449096	9.14190556179827	9.18920559949806	9.2263548422638
Gene_2718	11.0185909664144	11.0509200211762	11.0220273176455	11.0325271748713	10.958447261117	11.0368141431108	11.0137910983434	11.096453113941	10.9508861957314	11.050090794163
Gene_2719	9.98880860099353	9.8855986658115	9.90938038865233	9.88164589962921	9.81774352018621	10.0188359055168	9.96393951554615	9.93418470490827	10.0158940018158	10.1380676038352
Gene_2720	10.0366338601337	10.0576662261359	9.94872363195065	10.3376063738926	10.1728857328669	9.66556925424878	9.9265342988067	9.85208686294147	9.82669361289818	9.41529958102713
Gene_2721	8.783441891028	8.74643906426252	8.62957070093334	8.8529713186189	8.65819805059756	8.81454239315029	8.70569584320493	8.77733356931396	8.75572251079793	8.66839273930352
Gene_2722	9.20928720080845	9.17109369257387	9.18092515981071	9.27222675937217	9.36505418077957	8.75646498242361	9.03519836300145	8.83371478307129	8.81389965350162	8.48650462667573
Gene_2723	6.95079902186284	6.61179237286392	6.72636799440505	6.8317876497798	6.46255447167452	6.17306475594417	6.49413477172312	6.57261104479895	6.31899733316917	6.4563294547847
Gene_2724	7.59556682628734	7.58557133318983	7.48298264706892	7.50314296918447	7.41037533142562	7.58398627455184	7.52849249820551	7.62346391296682	7.69333208219028	7.82029921002834
Gene_2725	8.06725776260571	8.10005304375179	8.08968011453111	8.17629534285709	8.03929397975321	7.99325573163382	7.9631866022382	8.17095519465894	8.07905248256494	8.15026672985402
Gene_2726	11.4713145694292	11.4776313121142	11.4619248632839	11.4255925925653	11.4739303538651	11.4739303538651	11.411794115571	11.4168138332496	11.3984174113125	11.3886783003158
Gene_2727	6.00477804667698	5.94198653266451	6.32894278208267	5.40302736962904	5.5102093741484	5.91508837484526	5.55085411641119	5.68745875658923	5.99941548083441	6.16120072442317
Gene_2728	10.5377220640742	10.491575387346	10.4183071436442	10.5332153899372	10.5811736838533	10.4395524291637	10.5288120938552	10.569114857782	10.5228275059003	10.5047738087077
Gene_2729	10.3784103880116	10.2502822541473	10.2193554430031	10.3710804458086	10.4081569848677	10.3366585088727	10.2265063894373	10.3395791715532	10.2959362603961	10.2870701182735
Gene_2730	8.36922348608785	8.47807338292498	8.50136610532125	8.41098860552454	8.30619366858492	8.56096245361097	8.43049904174699	8.47690623240686	8.42078055167225	8.44422282904086
Gene_2731	6.01248494625791	5.84304887129672	5.9078427044989	5.99601286258799	6.03844508962216	5.81061446948129	5.96612042626147	5.97964641988749	5.82785663965062	5.87877791582767
Gene_2732	9.39763524542106	9.22603804805554	9.26493101268943	9.22138763791914	9.28000839823917	9.21096967318038	9.32745781829552	9.16030328349388	9.15144990526308	9.29843196167173
Gene_2733	7.81722572882389	7.91320091130127	7.85220228959744	7.86661619046704	7.83379334944678	7.83427552791869	7.76133754401023	7.64565707533146	7.69493152335307	7.71343552971941
Gene_2734	10.1941719857254	10.2838616049807	10.2375247280295	10.2215932559738	10.2954429207951	10.2647513373637	10.2917308748863	10.2516556112597	10.1937148673342	10.3064120524769
Gene_2735	10.5828780973812	10.5178654668402	10.5315717376135	10.5183904994519	10.2808219809762	10.5010214491801	10.569713026428	10.5332153899372	10.6479463318161	10.6498160882657
Gene_2736	6.89406057806907	6.99388585742114	6.9528561339963	6.97998800584786	6.85011418997917	7.38508894205215	7.03690505588989	6.99246046301206	6.95079902186284	7.12568550660277
Gene_2737	10.7604079135905	10.82769567369	10.8147460141054	10.9108655486542	10.8902924374845	10.7907935344012	10.6964553285135	10.8824987827894	10.7928569813853	10.71369678401
Gene_2738	4.91697272608214	5.48094160931482	5.15747635086265	5.34726367229429	5.49245193658041	5.36080835563684	5.19138832404718	5.22477364971801	5.16345291186544	5.05981495107072
Gene_2739	9.39184332462461	9.38639413858621	9.30137217987397	9.43621962570574	9.43116526014127	9.36537215766606	9.47154990737302	9.36733318810016	9.35832878704089	9.30059973593931
Gene_2740	8.26704577121827	8.42700568255694	8.33670860172458	8.25788656584607	8.56096245361097	8.69475372937566	8.57407036976671	8.592509202838	8.46278133191123	8.66698046676323
Gene_2741	7.85516994180908	8.03611920062816	7.77531049441326	7.87741065511395	8.14621329836163	7.7954728543006	7.93627643787092	7.83133728835498	7.7029058863124	7.75143930433094
Gene_2742	10.2412856640903	10.238434451244	10.124469629732	10.1137511854602	10.4283534138562	10.150067885334	10.5052687974494	10.3660135166605	10.2379763901305	10.3548158627256
Gene_2743	10.1038649629883	10.1240550486484	10.2945289727005	10.1455115501367	10.4202993739547	10.1702578928778	10.3194083327929	10.3287794767116	10.1240550486484	10.0721952090527
Gene_2744	8.58554303112448	8.5173216276566	8.5718095190362	8.50288951379402	8.592509202838	8.5983161584622	8.58731769892244	8.65028641657451	8.61022298999541	8.62170870599705
Gene_2745	11.352063219857	11.2847794285805	11.3083553441544	11.2282918913011	11.25187402039	11.3191791732395	11.2720654430472	11.3072684507938	11.3323957877491	11.3531550934052
Gene_2746	9.00221007172023	9.01240296768636	8.93304529334736	8.89720256964771	8.91829297316018	8.98389094962938	8.94180215253201	8.90674733152908	8.84618194465451	8.8074952356663
Gene_2747	11.3719401419804	11.3744292219808	11.3936062645867	11.2794665527026	11.3213955345997	11.4180241477959	11.3393566804509	11.3924086678056	11.4255925925653	11.411794115571
Gene_2748	7.43342506152612	7.55817701160574	7.52304445255246	7.61055846776144	7.55931329003666	7.74131090122044	7.65484090518324	7.63380650929981	7.70240916764118	7.62079748309186
Gene_2749	4.28803627390797	4.34795488997206	4.41922250919478	3.85352483700005	4.39097379853288	4.55035132893644	4.45072437712123	4.59267474266909	3.7129596097908	4.68385292020196
Gene_2750	5.5418151913742	5.1189082547458	5.41487822935165	5.24898293248541	5.23370376591167	5.32972712682691	5.03644710401896	4.86746907480106	4.94547447555672	4.92103900187146
Gene_2751	6.50198824183131	6.21972809029221	6.18803073919324	6.33963330489975	6.61655834243233	6.56032082192395	6.56032082192395	6.54503633846939	6.31037436887355	6.37543314275493
Gene_2752	8.93034390490002	8.88065022505589	8.7738921318621	8.89221836719315	8.96200715991941	8.82745189917609	8.8912110709641	8.96307646808631	8.71348350117431	8.74015960732338
Gene_2753	11.0341153247155	11.0333204783462	10.936420227996	11.1578172568674	11.1886709562699	11.072126841202	11.0376093341796	11.1401982065105	11.1121392977758	10.9341468925364
Gene_2754	9.51270746655066	9.7462543028062	9.63572049083693	9.89803833291733	9.80028800632647	9.49905043976528	9.69565407647064	9.8154300407384	9.7377484642537	9.56216387258961
Gene_2755	8.71107409921585	8.9234021430629	8.79317288166821	8.87081836695905	8.88032574619856	8.88426806277567	9.08547759974275	8.66698046676323	8.69079857637999	8.9101067011164
Gene_2756	8.30494184648485	8.31439756521712	8.08044835245743	8.38488010560995	8.32327517597826	7.99931176945797	8.01389317706121	8.18806932637389	8.15740380300607	7.83576178237421
Gene_2757	9.84885073794107	9.9147314174345	9.88283775882466	9.92494081981723	10.0254219001748	9.98517370999678	10.0440278232937	9.93139575118954	9.87102646529009	9.92695829493202
Gene_2758	9.15498528919435	9.12167955253543	9.03142992332937	9.06851128923222	9.14876534255938	8.9411289860085	9.05045244891211	8.9866305183979	9.0180307515654	8.88426806277567
Gene_2759	3.77732376699301	3.83828373592922	3.41709554491826	3.96018088217557	4.0687245105413	3.61718928675103	4.12858636882331	3.8635548260679	4.11839245905341	3.5361251646804
Gene_2760	9.88044927578611	9.85949080645192	9.9208791828936	9.98225253004949	9.95541492415267	9.90004917243136	9.93945518097975	9.9208791828936	9.87025309544751	9.77784221272991
Gene_2761	9.84324749938224	10.1783352270296	10.2207269905631	10.3543064455782	10.166711532856	9.96072858809766	10.2856718370934	10.2574174024988	10.1433791090637	10.2024122660014
Gene_2762	4.22428746202273	4.49246521646736	4.37828583629993	4.20351642781973	4.5444280482542	5.36506897382605	3.91136893098401	3.78361246717535	3.60971515328831	5.19251242401868
Gene_2763	10.4878064737144	10.4926169072228	10.5811736838533	10.5438908359274	10.5417338256456	10.5536020347804	10.5361314135208	10.4585592463784	10.5607262265448	10.6204601328227
Gene_2764	10.4607336845715	10.4041115226129	10.3338274291838	10.2365943738512	10.3303107627786	10.4612347982717	10.4395524291637	10.404590504144	10.3720812522291	10.487267038199
Gene_2765	6.70309832283256	6.50198824183131	6.51588283690909	6.44656147870652	6.13503329876983	7.15271610562861	6.51588283690909	6.80909959489841	6.74679781472569	6.98677151852524
Gene_2766	6.0108118275208	6.05999087307302	6.27665232820687	6.13587519924856	6.38509688223846	6.2280311764226	6.07936690797296	6.05163067415175	6.2280311764226	5.87530484747004
Gene_2767	6.62559201294495	6.43776800777964	6.62773160144828	6.25715385731197	6.69940457410572	6.31538379206755	6.97263530008863	6.45217712173382	6.73926430260171	6.33483012656854
Gene_2768	8.41963718438969	8.39782198154466	8.36882773985246	8.53370842495066	8.55004617677661	8.42317315878587	8.56910787445797	8.47088251620327	8.55762713996755	8.46085598201138
Gene_2769	4.82299168609651	4.11522000013297	4.16542878566654	4.41696666231918	4.00947611246602	4.61534366005992	3.65236620421843	4.60396743167208	4.76734620317561	4.65943734971556
Gene_2770	8.3664591253432	8.38006036089695	8.38200399722549	8.38083976520625	8.50174092650552	8.31557117303293	8.30987398088944	8.50850201618221	8.52218129728151	8.37726904918578
Gene_2771	8.12624578330615	8.09294327829154	8.15519035761873	8.1901617002283	8.15389472912671	8.16620209173501	8.15026672985402	8.11587668806229	8.21042356379866	8.09600205609043
Gene_2772	8.48223389517956	8.45668626426072	8.36206810874881	8.47391741987876	8.53006095482082	8.4499896466501	8.46810440419973	8.51151285186643	8.4297297372514	8.4481390755162
Gene_2773	9.53214352706503	9.59655443998619	9.22271366616845	9.27359501879831	10.080006785465	9.35695217177545	10.1129114878164	9.69565407647064	9.36835096013132	9.7083816106742
Gene_2774	6.12127155610829	6.53377481289478	6.2469297536878	6.01677721332126	6.27245521913777	5.91939498195236	6.64884456497348	5.82964144036962	6.22228183333445	6.25795755108558
Gene_2775	11.0137910983434	11.2132208360128	11.096453113941	11.1202076678012	11.1121392977758	10.9882326430053	11.0677933019778	11.0525108635435	11.0517072333657	11.0560465111265
Gene_2776	5.38012781733119	5.77402733547064	5.73123358793975	5.72126648590757	5.59993071894098	5.21105198675916	5.99855623704041	5.64816954974199	5.54789985322616	5.47811198773521
Gene_2777	11.8272315351525	11.9167111508017	11.8758327542983	11.7194631841533	11.8663178393085	11.805510226074	11.751346175272	11.606447486434	11.7194631841533	11.9088083447659
Gene_2778	8.58694776430912	8.64314636357942	8.7228892933749	8.78581346198129	8.74747879225574	8.33914292276499	8.64527291900121	8.52930863339271	8.45510551989924	8.23624810056511
Gene_2779	7.06683910046279	7.09665096641302	6.96682993587706	7.30963308494299	7.32972636669858	6.96548691393647	7.18173934154939	7.1400074039225	7.13339602450572	6.70669774993597
Gene_2780	7.69120365029378	7.59110535508701	7.71397285169644	7.54880621774801	7.60999321636109	7.73004922235539	7.55931329003666	7.51355126494967	7.61055846776144	7.65589335720525
Gene_2781	6.14759980308439	5.71476168963646	5.91216115943398	5.86886270862016	5.64816954974199	5.57049739077036	5.31883493064718	5.59887136671343	5.81336051810494	5.66785488547741
Gene_2782	7.56195535927939	7.41791586983382	7.48988762044551	7.61765396788503	7.43160957809909	7.32209950569243	7.26820276282262	7.36194892755466	7.33341384613419	7.11859743834563
Gene_2783	6.05744228869193	6.01594713623932	5.70073062627306	6.05163067415175	6.02798247990184	5.92889949886948	6.06420437551661	5.65272308819907	5.97874722563645	5.95023384555769
Gene_2784	7.35798074524361	7.26820276282262	7.26587982553357	7.07922803955925	7.24132374881016	7.31669686385026	7.11735944411694	7.28210616058064	7.19359710722167	6.99584040263948
Gene_2785	7.94458081323268	7.9718409536919	8.0604048830835	8.21338936311486	8.17324410370218	7.85268236259946	7.96855013987361	8.07409202979272	8.19843502100162	7.60999321636109
Gene_2786	9.03680693495209	9.01109564147751	9.05110595583166	9.31720720743269	9.20078164328551	8.76408049285181	8.87345946470823	9.1878934204574	9.31922765472535	9.12653061056553
Gene_2787	7.54375779396937	7.69009489731131	7.73055740864106	8.09337600586996	7.90678154189057	7.63432881161129	7.97749765683636	7.86963421984946	7.67560180976013	7.6993144176341
Gene_2788	10.6226775652757	10.5476559241236	10.569114857782	10.4659224184121	10.4006251583011	10.4469619957978	10.4319732353606	10.4701915116257	10.4669294740781	10.6260850216601
Gene_2789	10.2634003472322	9.62654662355267	9.6790129276813	10.0289014863404	10.093783792878	9.63280382976027	10.0289014863404	9.60892126433958	9.62619485211869	9.96436816382201
Gene_2790	9.45862140731522	9.36014814521661	9.35155065149827	9.57768419820078	9.6393636460991	9.25843529440444	9.50393026750736	9.30343911738485	9.22103779688095	9.16839264033854
Gene_2791	4.49682503212609	3.81708640878327	4.0687245105413	4.26776892869554	4.3347699868678	4.18832503593303	4.73653951459707	4.20036398062271	3.85352483700005	4.45531210198552
Gene_2792	5.69981016764382	5.54088975793697	5.57921274211111	5.58714430749207	5.99007829886701	6.23043316636108	5.91119207523407	5.94939515522109	5.61466661357026	5.78124150705004
Gene_2793	8.82984003820741	8.71070740499206	8.75501679528059	8.72600634645398	8.86542922558108	8.47730932721934	8.65997550064901	8.54224442937484	8.59508361651447	8.38618779428053
Gene_2794	10.498355567491	10.3538391797097	10.312100991763	10.3690126238052	10.4786330487276	10.4262972416041	10.335665308604	10.3942108878084	10.4056662065911	10.4495487335886
Gene_2795	9.07043732807878	9.12137334086681	9.13525622113278	9.34780969294579	9.22406120226981	9.42174113152342	9.03647721047199	9.3389590548243	9.3945300675185	9.34305609609324
Gene_2796	10.7693286295753	10.705467332916	10.6997211536232	10.7963612673461	10.8194749838129	10.7654670648023	10.7693286295753	10.7971055543686	10.7105399139324	10.7868391847743
Gene_2797	7.99325573163382	8.13145366981234	8.15952399984374	8.13103111443123	8.18973968647676	8.39276994105688	8.09916422270669	8.23194856687572	8.1949268491421	8.208650084098
Gene_2798	8.85939081840009	8.78072577595236	8.82818846274473	8.85472595933833	8.76057026710479	8.93135361979162	8.8356972835088	8.81993915817773	8.87378073181941	8.75786288612385
Gene_2799	10.7766000790964	10.715604378746	10.7143432530411	10.8053320676948	10.751196004043	10.512476325052	10.7042235560349	10.6406102663808	10.5233609866176	10.5277291565296
Gene_2800	8.97345158423467	9.06275776265932	8.9828901227836	8.93676168311909	8.98765801031816	8.81789137603748	8.94677596109213	8.87962884434356	8.88323936414497	8.71281829738243
Gene_2801	9.29440880129169	9.18425786606442	9.33047932157875	9.27014759064593	9.27394458072114	9.20999617911875	9.25502848187598	9.21864485224605	9.24249396661011	9.26634549594711
Gene_2802	8.76444257208697	8.83811558884043	8.82745189917609	8.8671083044829	8.85437852051155	8.80544418655046	8.81285723274195	8.7695617342799	8.60083729388885	8.70710547240103
Gene_2803	8.56795068793975	8.5043700315585	8.51846478248825	8.55305616369277	8.58221767623499	8.53702904599453	8.53408553242113	8.59543543542698	8.61275984553822	8.56615312651643
Gene_2804	11.0947822531536	11.1896636120574	11.1706612317738	11.1139185122347	11.0236762515361	11.0893461615869	11.0748113006623	11.1130349213446	11.1447374761715	11.0693838551268
Gene_2805	8.67974964817898	8.70497926536905	8.73948379885928	8.72883380320036	8.57858240845813	8.97895486556124	8.90373022244125	8.68115308215495	8.79283511714102	8.79120400791135
Gene_2806	11.0991074326594	11.1456693699308	11.0634688043312	11.0824795142243	11.0081398894125	10.9937033588034	11.0081398894125	10.9051476974762	10.9545961425613	10.7660895252593
Gene_2807	6.41106859027206	6.46646653358067	6.52993193084962	6.90252305535805	6.5974945371548	6.44348294739426	6.80546795975517	6.67769621401893	6.52208079978019	6.69940457410572
Gene_2808	8.17587778823158	8.07543709700054	7.97517856701348	8.08368945352925	8.44851577310886	8.48845258284574	8.2371042724316	8.38161397948793	8.15610533666748	8.15654500328518
Gene_2809	9.07717630265103	8.98596564729005	9.0180307515654	8.84111148457349	8.82429413165421	9.20012494460693	9.02437233833353	9.00484344505112	8.94709331495312	9.07449041232632
Gene_2810	5.26244969821593	5.63591131631618	5.49340673957332	5.01221451308919	4.90260744883407	5.39408564031322	5.35677629578954	5.21451173163531	5.49028695944914	5.60087894496081
Gene_2811	11.5561059957404	11.5561059957404	11.4008003896526	11.5040796755204	11.5202110190239	11.4842400376881	11.399554204607	11.5270211878477	11.5311602058773	11.3213955345997
Gene_2812	9.6243854523684	9.65008463532035	9.36053027935525	9.54961643847792	9.43083352311073	9.65302919788876	9.59401054514446	9.56935200463056	9.66450321348431	9.43333836498129
Gene_2813	4.52406507887648	4.40752007865178	4.82299168609651	4.06152055992488	4.36281584680805	4.00534835417227	3.73747519366741	4.63551082365622	4.70065184135692	4.20036398062271
Gene_2814	9.77747637028873	9.73925567475453	9.71976224008828	9.86671640556573	9.9619275439866	9.64377449628572	9.79463168078144	9.70339423400305	9.76515030945539	9.54057706690729
Gene_2815	4.92103900187146	4.65212486755732	4.50102983099613	4.39327073734143	5.02620837520944	4.13537905475329	4.89688950534035	4.65037441788887	4.66831892465801	4.56402237960103
Gene_2816	6.11956419497529	5.9805603473658	5.96710368920327	6.04975097068247	6.18219767806393	6.0582731846033	6.05497281503042	5.99172847945066	5.8234180204653	5.97338528586386
Gene_2817	8.67547615713988	8.75293967405496	8.64488969696812	8.68713385588606	8.7270400711511	8.45123384018163	8.61706784447637	8.56314011332379	8.56133099827677	8.32972997999127
Gene_2818	11.046633258651	11.0765907104943	11.0409013411007	10.9985386020849	10.9065658510243	11.107753497818	11.1438456395138	10.9763913747704	10.9937033588034	10.9282392500094
Gene_2819	7.39713010367084	7.19539189969308	7.33995148660863	7.31727845108385	7.09602615336158	7.28210616058064	7.19233678961556	7.27425351595943	7.46942426948344	7.5845210194464
Gene_2820	9.37363107805301	9.28906551492505	9.25125562295366	9.456028623667	9.67304303521592	9.11873274154997	9.46034397213185	9.31688284206512	9.28035347949381	9.38813977017543
Gene_2821	5.95448667849208	6.14252096004643	5.77580902606476	6.11956419497529	5.88778909467617	6.23636675864785	6.14090017571467	6.04790539986718	6.02625463043204	5.96612042626147
Gene_2822	7.93871308807599	7.99931176945797	7.94270712315559	7.92149839644809	7.96668294073615	7.90414658042197	7.91320091130127	7.91712950478954	8.05443804472861	7.87644157998305
Gene_2823	8.63378551762798	8.69113550138296	8.58694776430912	8.67303559908146	8.56869781751367	8.62498611315807	8.64168275032387	8.61556494350642	8.63342561552373	8.61888643399639
Gene_2824	8.08597240379612	8.16532853479683	8.02128147884701	7.94746638961958	7.91712950478954	8.09337600586996	8.0506652007654	8.05720687510799	7.92196906718461	8.04389491657162
Gene_2825	8.38006036089695	8.44304118221935	8.23667458835517	8.4141662234546	8.41532706119177	8.35204465341256	8.33871489111094	8.38700958971193	8.40224963278195	8.36324147701005
Gene_2826	8.63449019021211	8.64419955202528	8.57034116395358	8.68792307956171	8.51330706897481	8.57822401590207	8.84144687207369	8.55952356348176	8.56717858012929	8.56241330343768
Gene_2827	8.70078115528999	8.60800611363335	8.6769088013737	8.72148561718002	8.71797016022874	8.80238903138811	8.67158871385579	8.77158950640713	8.79317288166821	8.70295304353346
Gene_2828	9.41091762507168	9.47654017351539	9.3853637731634	9.29505586180344	9.28975513930635	9.46452097969366	9.45749612363892	9.36569585791885	9.47907914727392	9.40384091923019
Gene_2829	9.09428423346105	9.18888727219715	9.20619050018193	8.95926997875863	8.88288802174161	9.07076564087995	9.28371677992221	8.98159356748424	8.9873223862721	9.21132322342788
Gene_2830	2.56040860265231	2.77928585509587	2.72962933882777	2.91897994076828	2.56040860265231	3.09336222253318	2.77928585509587	2.8153336097005	2.48093249859997	3.26808249013352
Gene_2831	7.15207023887072	7.41492693533215	7.25923183833691	7.30426934698642	7.0642526153659	7.25067499100846	7.41325921543903	7.26587982553357	7.34161105321643	7.32209950569243
Gene_2832	12.007494959697	11.9694769578071	11.9946818541142	11.9715562747944	12.1296291631323	11.9068413361296	12.0669742773137	11.959136924579	11.868214270311	11.7737271086906
Gene_2833	8.7138110789819	8.62279171769658	8.76444257208697	8.88754904757922	8.74324592823143	8.73595678354319	8.89389537938759	8.73842964218814	8.84012899248757	8.68009691170944
Gene_2834	8.54002748748709	8.57107662485927	8.46354571259614	8.484569200717	8.86274309061169	8.57334041678025	8.72498944703712	8.58077955816286	8.71695844276024	8.70534031098892
Gene_2835	10.0977735543458	10.1671445178104	10.1085308737411	9.9785698138003	9.76742439024502	10.2480563590168	10.2010531443587	10.0709392755935	10.1003653559848	10.1331281285752
Gene_2836	6.80981107677913	7.11920826330244	6.80909959489841	7.13937862307018	6.93037262006669	7.18298531367979	7.19539189969308	7.18804162169514	7.13733589662573	7.02047195165485
Gene_2837	6.36081690526157	6.53751481259618	6.37223679563652	6.35121504150463	6.37304502358717	6.76900742896424	6.44497155756908	6.32464241444311	6.19119140463959	6.36240469842621
Gene_2838	5.06233929855066	5.17539215531177	4.88939966433889	5.25484610803985	4.58863416070099	5.27283981703129	5.04153577610378	4.59267474266909	5.02998806374804	5.04946720640038
Gene_2839	5.2465632632165	4.80371053765693	4.52208012232307	5.04549439779053	4.43969330204967	4.40752007865178	4.86746907480106	3.82808801493141	4.4713867318746	4.67516368741385
Gene_2840	8.38933302650582	8.34878246711787	8.21209832575619	8.51657313292707	8.47318180673659	8.35451301097129	8.41889088442226	8.60008664637041	8.57932066621632	8.42156315552343
Gene_2841	5.44675095373946	5.53790965731521	5.004017242903	5.83678176702932	5.92712571694134	4.76908839758228	4.69553758852443	5.39993210349539	4.90849915827166	4.75609151784276
Gene_2842	9.17512435201364	9.02136480700839	9.24859969561037	8.9759008867451	9.02809793384567	9.21234219715672	9.28940149050659	8.71832281078837	8.5173216276566	9.08084789571381
Gene_2843	7.60947699004896	7.63054841434427	7.33597917822036	7.72006621593814	8.09062336244199	8.00125346337934	7.56904874783721	7.75625862764429	7.52849249820551	7.43523931008302
Gene_2844	6.19367211607955	6.04698680164199	6.06498456184351	6.29788136282802	6.12719740549168	6.27828560815034	6.36898858746564	6.29874404416555	6.05163067415175	6.23955400137565
Gene_2845	8.25226086852824	8.20425902539299	8.2974155712768	8.30780415163795	8.312788939296	8.31319658728908	8.10809171708526	8.17546216503747	8.15654500328518	8.22026920824991
Gene_2846	10.6732169670603	10.5210762327672	10.6541624942626	10.5492396421659	10.5057740791633	10.6522099240909	10.4528599557316	10.6376509187445	10.6588703368378	10.883895823565
Gene_2847	7.8671114027054	7.92718276682219	7.82029921002834	8.11587668806229	7.96132222677134	7.60266329796752	7.7045295178963	7.96419342260558	7.65105859549301	7.84335107096036
Gene_2848	4.31716805803273	4.46716402097185	4.30158463788094	4.68036519695703	4.70391715302239	4.46495445258346	4.45072437712123	4.44186169067845	4.01321975684364	4.74954298294411
Gene_2849	10.6430849392507	10.5162814125598	10.8107332687014	10.4016109564143	10.2847691903881	10.7793167143035	10.7048831397445	10.4808299628183	10.6810514259518	10.7277584135744
Gene_2850	8.22541485633636	8.41294952899269	8.29078492730654	8.2782485754349	8.29362801879227	8.25312110167873	8.34916938731321	8.24660697444332	8.33167624864343	8.17281820512139
Gene_2851	8.03004126493028	8.57822401590207	8.04292033640371	8.45631271980361	8.58803861435782	7.92427480913416	7.93580113489801	8.37364219202189	8.01763150895637	8.43611784723567
Gene_2852	10.3098128482757	10.5685809805035	10.5173394178049	10.663084225142	10.6732169670603	10.3562743820547	10.3913224359253	10.531022901866	10.2507405602837	10.4829900601225
Gene_2853	6.80840227306257	7.11429707158868	6.85966094490469	6.84518301584407	6.82517306757509	6.95643582377249	6.84871804396061	6.81057037642283	6.92904829598302	7.04874027687921
Gene_2854	4.22735463030318	4.18509024407857	3.96018088217557	4.47757708522946	4.18509024407857	3.66569396433842	4.29604275853538	2.99894905557967	3.9850915588734	4.06511327017441
Gene_2855	13.1906027824391	13.2565167754371	13.2627157898845	13.1506621529149	13.0801397956132	13.1121297807915	13.1395142379283	13.1562790152154	13.300693625805	13.3535732876693
Gene_2856	10.4560002051973	10.4962931806552	10.4690023995146	10.5037634105231	10.4607336845715	10.487267038199	10.5811736838533	10.4534051058365	10.4878064737144	10.6255029234342
Gene_2857	9.52601642253618	9.52564655477294	9.14123444724183	9.6236662721023	9.87842697223993	9.46950363472467	9.52601642253618	9.78204574493319	9.4769206156068	9.92295437550551
Gene_2858	7.01709788212637	7.16734933500134	7.23831095444101	7.0622201834709	7.09920499845266	7.26700252104294	7.13467594228256	7.2214684298524	6.90726690645688	7.00061104781683
Gene_2859	9.74087377338621	9.77784221272991	9.80998900905929	9.89556283413697	9.90004917243136	9.90576806387165	9.91555140619999	9.920049680333	9.76097585734431	9.83641135561693
Gene_2860	11.218383293094	11.2465717205276	11.2772711698275	11.2934531737105	11.2101745604658	11.3793302522168	11.389859812227	11.2847794285805	11.2202994547675	11.2363431983379
Gene_2861	8.01296471962737	7.93580113489801	8.01099976011068	8.18064493984092	8.23448777706695	7.87011567359805	7.75625862764429	7.91810307355122	8.0604048830835	7.94645551064421
Gene_2862	7.45639716019046	7.4706102148449	7.38226112929745	7.39012064037959	7.2111102918345	7.15397974938063	7.5130019860974	7.55325407174224	7.30311274586405	7.14200106365105
Gene_2863	9.97482055714956	10.2037431974607	10.2298218909233	10.2339279231091	10.2568951058316	10.4851798936089	10.3111818426366	10.2974365504576	10.1362821595047	10.3818666413274
Gene_2864	3.33438777454155	3.63833106750867	3.96018088217557	4.01321975684364	3.87369845524499	4.0171663744139	3.63833106750867	4.35056811790519	4.03254860829712	3.77168863472234
Gene_2865	13.9904971737778	13.9141281061838	13.9264052606754	13.8106155664663	13.8551584000634	13.8438155926931	13.7891360826845	13.7998127452412	13.9904971737778	13.9264052606754
Gene_2866	7.25417881055173	6.59901604470917	6.86463345187966	6.41030170530263	6.68730013837891	7.12968275303869	7.1997362155116	6.69467467439723	6.48251395895878	6.91721753779931
Gene_2867	12.5695597337649	12.6652635333731	12.5936645819587	12.5971469926693	12.5627583675414	12.749208768281	12.5971469926693	12.5392445122282	12.5971469926693	12.5936645819587
Gene_2868	7.0330033891378	7.08362724522738	7.14954462951938	7.2182622989	7.51462515266395	7.20520986432559	7.20520986432559	7.33155839669029	7.1400074039225	7.20157372100399
Gene_2869	8.44498083006221	8.52064132501688	8.51809327445518	8.51438023303217	8.48765460640624	8.54561371075781	8.45705653046713	8.51549281790254	8.56910787445797	8.63631618944311
Gene_2870	9.78017044292987	9.88722328211724	9.9744204609176	9.79874552838607	9.77336583080583	9.61191543917737	9.67816796352633	9.56106271660466	9.68768957728077	9.77336583080583
